alert_id,account_id,triggered_date,rule_id,rule_name,severity,status,true_sar,triggered_by_typology_txn,f01_vol_7d_log,f02_vol_30d_log,f03_vol_ratio_7_30,f04_max_txn_log,f05_vol_vs_revenue,f06_txn_count_7d,f07_txn_count_30d,f08_velocity_ratio,f09_recency_gap_days,f10_account_age_days,f11_cash_fraction_30d,f12_structuring_count_30d,f13_round_amount_count_30d,f14_digital_channel_fraction,f15_night_fraction_30d,f16_intl_fraction_30d,f17_distinct_jurisdictions_30d,f18_very_high_jur_flag,f19_shell_counterparty_fraction,f20_pep_flag,f21_adverse_media_flag,f22_high_risk_industry,f23_prior_alerts_90d,f24_account_jurisdiction_score
ALT6df0d3540d17,ACC000160,2023-04-01,R08,Multiple Counterparty Layering,high,open,1,1,13.766107265870325,14.938499415790357,1.3269649703141115,13.069808234589232,253.3268274352001,35.0,141.0,1.0638297872340425,1.0,1902.0,0.003995611854223856,0.0,3.0,0.8865248226950354,0.0,0.9624316448820627,4.0,1.0,0.13953488372093023,0.0,0.0,0.0,253.0,1.0
ALTe061e60497fe,ACC000160,2023-04-01,R15,Cross-Border Fan-Out,high,open,1,1,13.766107265870325,14.938499415790357,1.3269649703141115,13.069808234589232,253.3268274352001,35.0,141.0,1.0638297872340425,1.0,1902.0,0.003995611854223856,0.0,3.0,0.8865248226950354,0.0,0.9624316448820627,4.0,1.0,0.13953488372093023,0.0,0.0,0.0,254.0,1.0
ALT815eeaf7bc0e,ACC000162,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.838797075175092,12.290392929775681,1.0036831163545508,10.547167927556494,211.39015883810174,25.0,105.0,1.0204081632653061,1.0,798.0,0.13632401302864053,0.0,0.0,0.7142857142857143,0.0,0.003287170086959015,3.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0
ALT54850303affc,ACC000163,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.817636191767146,12.055270511394145,1.2431378205569834,9.6932127179562,47.69886106805027,35.0,123.0,1.2195121951219514,1.0,1227.0,0.10405873586656293,0.0,0.0,0.7967479674796748,0.0,0.11163344826766254,4.0,1.0,0.0,0.0,0.0,0.0,127.0,1.0
ALT868287a5b4b9,ACC000164,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.787984372170342,12.141979838380697,1.1065825153907636,9.695957720220523,6.575405979617855,30.0,120.0,1.0714285714285714,1.0,902.0,0.32798928727873944,0.0,0.0,0.7583333333333333,0.0,0.04314696795688768,2.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0
ALT7d7f6c16b5d7,ACC000167,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.499678524329065,12.001729687781244,0.9542922211925994,9.60338533508297,4.3752675241573495,22.0,105.0,0.8979591836734694,1.0,1926.0,0.11307515446784457,0.0,0.0,0.7428571428571429,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
ALTc487751d61cc,ACC000168,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.303574222743213,12.117753049558761,0.6984304706621796,9.871307277234628,0.31691493445335445,27.0,110.0,1.051948051948052,1.0,3001.0,0.1382695591548869,0.0,0.0,0.7818181818181819,0.0,0.10750103840869636,4.0,1.0,0.0,0.0,0.0,0.0,90.0,0.33
ALT1bcbadc0e425,ACC000168,2023-04-01,R15,Cross-Border Fan-Out,high,open,0,0,10.303574222743213,12.117753049558761,0.6984304706621796,9.871307277234628,0.31691493445335445,27.0,110.0,1.051948051948052,1.0,3001.0,0.1382695591548869,0.0,0.0,0.7818181818181819,0.0,0.10750103840869636,4.0,1.0,0.0,0.0,0.0,0.0,91.0,0.33
ALT4e222c7f0751,ACC000169,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.499308246911564,11.970299741110164,0.9843975118765124,9.83421571356994,59.796608052563435,32.0,111.0,1.2355212355212355,1.0,2854.0,0.08588267142541847,0.0,0.0,0.6936936936936937,0.0,0.0038802207796506914,2.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0
ALTcd7b8f47bad2,ACC000173,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.078856849181337,12.288853754205025,1.277978451867961,10.037150936449418,131.89803178766132,29.0,102.0,1.2184873949579833,1.0,571.0,0.190893667397282,1.0,0.0,0.7745098039215687,0.0,0.15911475569801684,3.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0
ALT596fe93af4af,ACC000174,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.155883024941652,12.055261674329214,1.743509622262689,10.295215739699158,14.662421126032967,30.0,102.0,1.2605042016806722,1.0,2367.0,0.10212460912302573,0.0,0.0,0.8333333333333334,0.0,0.0182086679122017,3.0,0.0,0.0,0.0,0.0,0.0,76.0,0.33
ALTc699e08cc947,ACC000175,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.023420922907922,11.956199970280844,1.6862350949893823,10.6174936650511,0.9978518949636529,24.0,101.0,1.0183875530410182,1.0,384.0,0.03505100398969078,0.0,0.0,0.801980198019802,0.0,0.09796301799106541,4.0,1.0,0.0,0.0,0.0,0.0,119.0,0.67
ALT54dd4c0953cc,ACC000176,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.611798184665396,12.016489104239602,1.0518786255479147,9.665338860063967,166.45009808359742,27.0,110.0,1.051948051948052,1.0,1210.0,0.11139677983257801,0.0,0.0,0.7818181818181819,0.0,0.03118209072274509,3.0,0.0,0.0,0.0,0.0,0.0,77.0,0.33
ALTb9b2b278a437,ACC000177,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.546368016859972,11.905615518446805,1.100781293265262,10.479880948828708,2.922749539024583,27.0,94.0,1.2310030395136777,1.0,2246.0,0.09526051972204579,0.0,0.0,0.723404255319149,0.0,0.027341381639465968,3.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0
ALTe79a4317a7a3,ACC000178,2023-03-03,R07,Rapid Fund Movement,high,open,0,0,14.478250076102794,15.379739243114473,1.7398480109927748,13.216947839393717,205.65421205036407,43.0,136.0,1.3550420168067228,1.0,978.0,0.004597424666039175,0.0,4.0,0.8676470588235294,0.0,0.9656349137849922,4.0,1.0,0.25301204819277107,0.0,0.0,0.0,280.0,1.0
ALT47c2f020e9a0,ACC000178,2023-04-01,R08,Multiple Counterparty Layering,high,open,1,1,13.375494066395827,15.713659050255037,0.4135904052726281,13.18006797539189,287.18196598067743,39.0,149.0,1.12176414189837,1.0,1007.0,0.003953849937176611,0.0,6.0,0.8389261744966443,0.0,0.9818365835939338,4.0,1.0,0.3225806451612903,0.0,0.0,0.0,281.0,1.0
ALT4e8abf73aa57,ACC000178,2023-04-01,R15,Cross-Border Fan-Out,high,open,1,1,13.375494066395827,15.713659050255037,0.4135904052726281,13.18006797539189,287.18196598067743,39.0,149.0,1.12176414189837,1.0,1007.0,0.003953849937176611,0.0,6.0,0.8389261744966443,0.0,0.9818365835939338,4.0,1.0,0.3225806451612903,0.0,0.0,0.0,282.0,1.0
ALTb126fecf40ae,ACC000179,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.197240534667554,12.007706581253178,0.7010262188055497,10.508750611739483,2.9829170521571076,26.0,92.0,1.2111801242236024,1.0,1364.0,0.10985293109835492,0.0,0.0,0.7282608695652174,0.0,0.036830025341905985,4.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0
ALTf2d86e8f894c,ACC000180,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.82566890061366,12.009564696028432,1.3117703540831969,9.41216957792402,18.3943848965359,28.0,105.0,1.1428571428571428,1.0,109.0,0.15205179032164223,1.0,0.0,0.7619047619047619,0.0,0.014285474332811823,3.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0
ALTd39502311290,ACC000181,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.835008710400327,12.432087351133335,0.8677886216008558,11.519455696519863,0.4120005538524014,29.0,108.0,1.150793650793651,1.0,624.0,0.5302258531124753,0.0,0.0,0.8148148148148148,0.0,0.0943787721191896,4.0,1.0,0.0,0.0,0.0,0.0,119.0,0.33
ALTef1156d90d1a,ACC000182,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.245414527840298,12.4656551213319,0.4653408995676643,10.91348044477132,503.38155978799006,30.0,121.0,1.062573789846517,1.0,3609.0,0.11606795117834325,0.0,0.0,0.8429752066115702,0.0,0.09114084047801586,4.0,1.0,0.0,0.0,0.0,0.0,94.0,0.0
ALT2ca64b2125d3,ACC000184,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.582670688058078,12.000263850390338,1.0383935557572328,9.840178142398731,112.85501168086626,27.0,103.0,1.1234396671289877,1.0,434.0,0.08634257663881967,0.0,0.0,0.8252427184466019,0.0,0.18348764232011033,4.0,1.0,0.0,0.0,0.0,0.0,78.0,0.33
ALTd058ea39cf1e,ACC000185,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,9.815295478798335,11.6610386989011,0.6767170938165552,9.470534591290232,5.3018805210100695,20.0,100.0,0.8571428571428571,1.0,1590.0,0.15942898200139324,1.0,0.0,0.75,0.0,0.016763820866959604,3.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0
ALTc31328155826,ACC000186,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.84654464773152,11.764284470035353,1.711783339706432,9.683408675307263,164.79897462189183,26.0,111.0,1.0038610038610039,1.0,1607.0,0.09756863169657577,0.0,0.0,0.7207207207207207,0.0,0.06306806798398706,4.0,1.0,0.0,0.0,0.0,0.0,88.0,0.33
ALT6732b2a5f734,ACC000187,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.640579845602305,12.191218111205757,0.9090366345287111,9.964062290755455,453.374249361526,27.0,112.0,1.0331632653061225,1.0,1091.0,0.2650110466858546,0.0,0.0,0.8214285714285714,0.0,0.016393906015248406,3.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0
ALT34092daf477a,ACC000188,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.146198886475853,12.441862059801279,1.1730574892186765,10.71417596174172,251.6430012622874,34.0,110.0,1.3246753246753247,1.0,778.0,0.11065562147864923,1.0,0.0,0.7636363636363637,0.0,0.02394323039203566,2.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0
ALTb8a961a062a5,ACC000189,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.504614560278624,11.919210436898185,1.0415089834392912,9.674337246739753,1.432754684639803,25.0,91.0,1.1773940345368918,1.0,1694.0,0.03487049835390581,0.0,0.0,0.8791208791208791,0.0,0.056933083039178184,3.0,1.0,0.0,0.0,0.0,1.0,96.0,0.0
ALTa052a2c18ea1,ACC000190,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.940073362245073,12.156381855919376,1.269935688668018,10.875721660390605,76.45022396304108,37.0,116.0,1.3669950738916257,1.0,2301.0,0.15251929914980114,1.0,0.0,0.7413793103448276,0.0,0.13793613703400018,4.0,1.0,0.0,0.0,0.0,0.0,99.0,0.67
ALT451367016de9,ACC000192,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.835638050797163,12.146327789731103,1.1555577363262999,9.614207537387014,220.0420112123337,28.0,113.0,1.0619469026548674,1.0,335.0,0.070347781902513,0.0,0.0,0.7610619469026548,0.0,0.021129249649031248,3.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0
ALT0e86d4e70921,ACC000193,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.59760819108909,12.412228072316859,1.8977372052719468,11.082802792407499,42.572091210627974,31.0,107.0,1.2416555407209613,1.0,2660.0,0.19805422432615047,0.0,0.0,0.7383177570093458,0.0,0.03704414343687629,4.0,1.0,0.0,0.0,0.0,0.0,84.0,0.0
ALTd82d9c3965ad,ACC000193,2023-04-01,R15,Cross-Border Fan-Out,high,open,0,0,11.59760819108909,12.412228072316859,1.8977372052719468,11.082802792407499,42.572091210627974,31.0,107.0,1.2416555407209613,1.0,2660.0,0.19805422432615047,0.0,0.0,0.7383177570093458,0.0,0.03704414343687629,4.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0
ALT5918ab570fcd,ACC000195,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.565545430235744,12.511727142065757,0.6120651268047064,11.022997946676405,40.64797420104381,25.0,94.0,1.1398176291793314,1.0,1326.0,0.3834923059764943,0.0,0.0,0.7872340425531915,0.0,0.014355198738394364,3.0,1.0,0.0,0.0,0.0,1.0,83.0,0.0
ALT00f2b74be0bc,ACC000196,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.243100210012637,12.020138290432563,0.7248573304949433,10.322153478513517,931.1164564059432,24.0,100.0,1.0285714285714285,1.0,1224.0,0.12234201360891925,0.0,0.0,0.8,0.0,0.021985176613778423,4.0,1.0,0.0,0.0,0.0,0.0,84.0,0.67
ALT1bbba6ca2b44,ACC000197,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.290025669866534,11.904728402530496,0.8526188104146495,10.261250104814431,56.673667075225985,26.0,101.0,1.1032531824611034,1.0,3709.0,0.10949753118351195,1.0,0.0,0.7920792079207921,0.0,0.022626982404660174,4.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0
ALT29a243a40e01,ACC000198,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.275969997006484,11.86872955982995,0.8715345454175676,9.243066966993887,0.5392704936369487,28.0,106.0,1.1320754716981132,1.0,915.0,0.10239849160442814,0.0,0.0,0.660377358490566,0.0,0.004908086698835626,3.0,1.0,0.0,0.0,0.0,0.0,80.0,0.33
ALT39d520732f07,ACC000199,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.111654897463815,12.114488246377215,1.5721504977858518,9.994808421976332,17.381700321259206,34.0,111.0,1.3127413127413126,1.0,3724.0,0.15527519364000916,0.0,0.0,0.7927927927927928,0.0,0.10600963769808258,4.0,1.0,0.0,0.0,0.0,1.0,124.0,0.33
ALTdcf12fbfbd56,ACC000201,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.514623222963182,12.46485975035345,1.657059393958911,10.636776176093665,192.91444825865835,31.0,113.0,1.1757269279393174,1.0,2343.0,0.1012341037539574,0.0,0.0,0.7876106194690266,0.0,0.08907162757950919,4.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0
ALTf2486119299f,ACC000202,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.28299293727469,11.997749046717203,0.7714395768261865,9.703911590967438,9.004818270945536,25.0,95.0,1.1278195488721805,1.0,731.0,0.24101002630430782,0.0,0.0,0.7263157894736842,0.0,0.04348077765670275,4.0,1.0,0.0,1.0,0.0,0.0,173.0,0.33
ALT7554002801c0,ACC000202,2023-04-01,R09,PEP / Adverse Media High-Value Transaction,critical,open,0,0,10.28299293727469,11.997749046717203,0.7714395768261865,9.703911590967438,9.004818270945536,25.0,95.0,1.1278195488721805,1.0,731.0,0.24101002630430782,0.0,0.0,0.7263157894736842,0.0,0.04348077765670275,4.0,1.0,0.0,1.0,0.0,0.0,174.0,0.33
ALTc36ce84173f0,ACC000203,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.953460915597677,12.320418090547506,1.0923343588826544,10.01331144250262,37.78024205437884,26.0,111.0,1.0038610038610039,1.0,2320.0,0.10986872358339568,0.0,0.0,0.8558558558558559,0.0,0.008115039914707814,3.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0
ALTb0a9a74634d9,ACC000205,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.560457922567153,11.944650801844682,1.073661667935161,9.464265278879829,74.98804984587514,22.0,96.0,0.9821428571428571,1.0,2671.0,0.19627825690996853,2.0,0.0,0.7395833333333334,0.0,0.012216036331140793,3.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0
ALT813d879ed168,ACC000207,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.886149375365592,12.141374271616828,1.2214625530414278,10.057299889417582,92.27472879053374,31.0,109.0,1.218872870249017,1.0,3280.0,0.09620538389727627,0.0,0.0,0.7798165137614679,0.0,0.016727936342338788,3.0,0.0,0.0,0.0,0.0,0.0,81.0,0.33
ALT17a16a01ff1e,ACC000208,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.489921636446189,12.602790844049908,0.5180899370549016,11.14075334339954,62.77298105114734,26.0,108.0,1.0317460317460319,1.0,2530.0,0.23002103290745973,0.0,0.0,0.8518518518518519,0.0,0.044160463709214365,4.0,1.0,0.0,0.0,0.0,0.0,94.0,0.33
ALTa5e7a4be585e,ACC000209,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.016730519883737,12.124429578798265,0.5207677840253172,9.762873422151893,11.44085605697115,29.0,109.0,1.1402359108781128,1.0,3335.0,0.11683451048526318,1.0,0.0,0.7889908256880734,0.0,0.011939615396488605,3.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0
ALT41423a398485,ACC000211,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.28267874578491,12.121249400106342,1.8528211652889286,9.841385527396666,126.71567687607325,31.0,121.0,1.0979929161747344,1.0,403.0,0.197995166162287,1.0,0.0,0.7851239669421488,0.0,0.03600516246509288,2.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0
ALT91e1b0e0e9f2,ACC000213,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.521872662451184,11.979382750867266,0.9977589901788586,10.137525543348097,131.50489537022528,32.0,106.0,1.2938005390835579,1.0,2435.0,0.023866701281086884,0.0,0.0,0.7358490566037735,0.0,0.005972555548398228,3.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0
ALT9d1a53ddf6fb,ACC000216,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.633397138624144,12.002278861633645,1.0902287557953878,9.903771512215762,1.4072266658684116,24.0,106.0,0.9703504043126684,1.0,1386.0,0.07725616246327743,0.0,0.0,0.8584905660377359,0.0,0.037727606743069804,4.0,1.0,0.0,0.0,0.0,0.0,94.0,0.0
ALTa059dead4b0a,ACC000217,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.71359565313022,12.144050262926113,1.0251261744199205,10.730020740152627,18.326565770705596,32.0,116.0,1.1822660098522166,1.0,3065.0,0.07457646342631859,0.0,0.0,0.7155172413793104,0.0,0.08530964050535994,4.0,1.0,0.0,0.0,0.0,0.0,104.0,0.0
ALT94e62e990122,ACC000218,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.284762085373767,12.43706320836056,1.3538840225298248,10.069082072552852,54.872257949306515,29.0,117.0,1.0622710622710625,1.0,3689.0,0.09063542751995911,0.0,0.0,0.7264957264957265,0.0,0.00016573502232243578,3.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0
ALT463e7261cd1d,ACC000219,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.978032703796808,12.122122559821428,1.3650427429632161,10.350036380911376,187.9369538779139,23.0,102.0,0.9663865546218487,1.0,2717.0,0.2733127370959523,0.0,0.0,0.7647058823529411,0.0,0.05842112781773761,4.0,1.0,0.0,0.0,0.0,0.0,78.0,0.33
ALT5e6423f7473e,ACC000220,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.422764265041385,12.154436502903197,0.7585022693876105,10.126682302539663,2.123981140532156,27.0,109.0,1.0615989515072084,1.0,1764.0,0.14607926432499893,0.0,0.0,0.7706422018348624,0.0,0.003441408317537045,3.0,0.0,0.0,0.0,0.0,0.0,84.0,0.33
ALT2c5b953b7ca9,ACC000221,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.160414980477679,12.520717422694055,1.0996304998984938,10.74749292720745,202.670323735685,36.0,123.0,1.2543554006968642,1.0,295.0,0.44124746266273673,0.0,0.0,0.7723577235772358,0.0,0.039905016007641854,3.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0
ALT52e5216d5ccf,ACC000223,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.418504878829246,11.971168584727586,0.907193034287393,9.484262965472942,5.6353187411507335,25.0,111.0,0.9652509652509652,1.0,3302.0,0.15853154469338002,0.0,0.0,0.7387387387387387,0.0,0.019676991486788507,2.0,0.0,0.0,0.0,0.0,0.0,81.0,0.33
ALT4656d08e7b87,ACC000224,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.61559435810683,12.140118189095848,0.9330879766073855,10.100283843084394,44.83930684011629,28.0,111.0,1.081081081081081,1.0,2672.0,0.14556172312997073,0.0,0.0,0.7837837837837838,0.0,0.026907442410207143,4.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0
ALTedfe8a5379ef,ACC000225,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.038416093693936,11.903932422589245,0.6634737277958448,9.270569621525656,216.52248030227585,30.0,114.0,1.1278195488721805,1.0,1262.0,0.14034324121849054,0.0,0.0,0.7894736842105263,0.0,0.005915552060023587,2.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0
ALT07c33b2bf6e7,ACC000227,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.399158014787334,11.81592408789389,1.0392487402185144,9.597424921169454,96.61968071820566,25.0,104.0,1.0302197802197803,1.0,2421.0,0.07199845838245673,0.0,0.0,0.8076923076923077,0.0,0.0037207994134880887,3.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
ALT46362bdd4304,ACC000228,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.693867155117564,12.181910016223847,0.9677580318144235,9.86956410406899,0.7263870091198179,37.0,109.0,1.45478374836173,1.0,389.0,0.08506703491300448,1.0,0.0,0.7522935779816514,0.0,0.04146321061625548,3.0,0.0,0.0,0.0,0.0,0.0,86.0,0.33
ALTacce6cc72d2b,ACC000229,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.558541044611834,12.26903260890076,0.7747416904614532,9.93322061143876,16.45834527810123,33.0,113.0,1.2515802781289507,1.0,2879.0,0.15482462004891753,0.0,0.0,0.7610619469026548,0.0,0.034550346147605535,3.0,1.0,0.0,0.0,0.0,0.0,93.0,0.33
ALT79f4ed5c0f23,ACC000230,2023-03-03,R07,Rapid Fund Movement,high,open,0,0,10.614124884758727,11.699264358118338,1.447924993213275,9.339341141811406,4.424259349430489,27.0,105.0,1.1020408163265307,1.0,2649.0,0.17053976090214268,0.0,0.0,0.8952380952380953,0.0,0.11944077976760854,4.0,1.0,0.0,0.0,0.0,0.0,141.0,0.67
ALT2b1b6ad71aa2,ACC000233,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.9762264943214,12.069564369238115,1.4361098793702132,10.029462718651246,4.103024519546878,30.0,110.0,1.1688311688311688,1.0,857.0,0.0930069334489997,0.0,0.0,0.8090909090909091,0.0,0.1496812048591342,4.0,1.0,0.0,0.0,0.0,0.0,126.0,0.0
ALTd268073319c5,ACC000233,2023-04-01,R15,Cross-Border Fan-Out,high,open,0,0,10.9762264943214,12.069564369238115,1.4361098793702132,10.029462718651246,4.103024519546878,30.0,110.0,1.1688311688311688,1.0,857.0,0.0930069334489997,0.0,0.0,0.8090909090909091,0.0,0.1496812048591342,4.0,1.0,0.0,0.0,0.0,0.0,127.0,0.0
ALT700d87012f2e,ACC000234,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.222225243334297,12.037020716504323,0.6979982568235674,9.81599533268737,268.46181113000915,23.0,100.0,0.9857142857142857,1.0,1174.0,0.09765577424296147,0.0,0.0,0.81,0.0,0.06013493474321251,2.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0
ALTd994a50f02e3,ACC000235,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.731223535216072,11.847464405406688,1.4035877919256112,9.420859772965807,0.1499668777343096,33.0,113.0,1.2515802781289507,1.0,996.0,0.22985351603036153,0.0,0.0,0.8230088495575221,0.0,0.0015238827269435167,3.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0
ALT9299605c0538,ACC000237,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.565954624925945,12.144867389553346,0.8836926165540011,9.789106473657219,7.5178652423119985,30.0,128.0,1.0044642857142858,1.0,2455.0,0.13653324068572903,0.0,0.0,0.7890625,0.0,0.01852820966992005,3.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0
ALT8b6487093af3,ACC000240,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.576093192870962,12.06066072957179,0.9711250437382366,10.323622201524563,76.20408226216551,25.0,95.0,1.1278195488721805,1.0,369.0,0.10441785252151695,1.0,0.0,0.6842105263157895,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0
ALT6db5aa53d67c,ACC000241,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.556819854846452,12.290584689286957,2.057553020019327,10.853448042557254,134.73422274500092,27.0,101.0,1.1456859971711457,1.0,2482.0,0.28237840406965403,0.0,0.0,0.7326732673267327,0.0,0.09846882542834444,4.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0
ALT81ce86ae48e9,ACC000242,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.494065318688728,12.520718116239564,0.5647401215900891,10.60341867007242,1.9449442359862967,30.0,103.0,1.2482662968099862,1.0,905.0,0.10321429473562181,0.0,0.0,0.7378640776699029,0.0,0.003723183609260719,4.0,1.0,0.0,0.0,0.0,1.0,85.0,0.33
ALT24957d52a0a8,ACC000243,2023-04-01,R09,PEP / Adverse Media High-Value Transaction,critical,open,1,1,15.583725232814855,17.372674931531215,0.7162954136420675,15.355169790244648,4381.825141276121,30.0,128.0,1.0044642857142858,1.0,3709.0,0.0007600191924123183,0.0,15.0,0.859375,0.0,0.3093303766482013,4.0,1.0,0.05714285714285714,1.0,0.0,0.0,315.0,0.33
ALT01090c126ecd,ACC000244,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.910046684869087,12.007432725535866,1.4303068716182592,9.930221008018492,201.25441557325738,31.0,110.0,1.2077922077922079,1.0,1935.0,0.17175960115634753,0.0,0.0,0.8181818181818182,0.0,0.024970968422438015,3.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0
ALT7a6c231ca762,ACC000245,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.063598433937983,12.200745782956254,1.3745538938125559,10.47574565994559,108.32664107381086,31.0,109.0,1.218872870249017,1.0,3193.0,0.2487182590863435,0.0,0.0,0.7614678899082569,0.0,0.02291153667859577,3.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0
ALTc53e239910d1,ACC000246,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.30190958296556,12.028666209714507,0.762237575484488,9.495357647007069,331.0998715034102,26.0,110.0,1.012987012987013,1.0,3388.0,0.15315487118482776,1.0,0.0,0.7181818181818181,0.0,0.028265976909115316,3.0,1.0,0.0,0.0,0.0,0.0,95.0,1.0
ALT92883db798e3,ACC000247,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,11.080567925192957,11.916390574413727,1.8579167895717803,10.20405055841749,114.01578101556015,27.0,102.0,1.134453781512605,1.0,1669.0,0.11069437198437133,0.0,0.0,0.7549019607843137,0.0,0.02904849922477927,3.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0
ALTdc1041b065ec,ACC000248,2023-04-01,R08,Multiple Counterparty Layering,high,open,0,0,10.756072696287676,12.257317128726477,0.9550670176751811,10.067554333493526,95.36095961151678,26.0,111.0,1.0038610038610039,1.0,2385.0,0.161983010810059,1.0,0.0,0.7657657657657657,0.0,0.001536944818764493,3.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0
