txn_id,account_id,txn_date,txn_datetime,txn_type,channel,amount_eur,is_typology,typology_type,is_international,destination_jurisdiction,counterparty_id,counterparty_jurisdiction,counterparty_is_shell,counterparty_is_crypto
TXN0a7497bc2082,ACC000045,2023-03-14,2023-03-14T11:31:00,internal_transfer,mobile,55.53,0,,0,,,,,
TXNb32cd7f8b80a,ACC000046,2023-03-14,2023-03-14T16:56:00,cash_deposit,mobile,431.69,0,,0,,,,,
TXNa2644541de5f,ACC000046,2023-03-14,2023-03-14T06:12:00,domestic_wire,online,1876.59,0,,0,high,CP49888d89ab33,high,0,0
TXNea0ea452a7d5,ACC000046,2023-03-14,2023-03-14T08:33:00,domestic_wire,online,3071.01,0,,0,low,CPf9481f14207c,low,0,0
TXN06fbb9052787,ACC000047,2023-03-14,2023-03-14T17:33:00,card_payment,online,3766.35,0,,0,,,,,
TXN59f165ac0c98,ACC000047,2023-03-14,2023-03-14T14:42:00,domestic_wire,mobile,235.31,0,,0,low,CP8e46f37d8f82,low,0,0
TXNe180ed8b521e,ACC000048,2023-03-14,2023-03-14T20:22:00,cash_deposit,branch,1006.96,0,,0,,,,,
TXN8466719cc5ff,ACC000048,2023-03-14,2023-03-14T18:33:00,card_payment,atm,154.52,0,,0,,,,,
TXN01affe5fa968,ACC000048,2023-03-14,2023-03-14T10:11:00,cash_withdrawal,mobile,101.28,0,,0,,,,,
TXNe7820777a396,ACC000048,2023-03-14,2023-03-14T08:00:00,international_wire,online,5473.11,0,,1,low,CPc4b8e8a7f007,low,0,0
TXN0bd10e5e6686,ACC000049,2023-03-14,2023-03-14T08:47:00,cash_deposit,mobile,104.95,0,,0,,,,,
TXN0d7784fbb168,ACC000049,2023-03-14,2023-03-14T14:38:00,domestic_wire,mobile,734.19,0,,0,low,CP8ce2b6d15beb,low,0,0
TXN88d91596ac5b,ACC000049,2023-03-14,2023-03-14T19:30:00,domestic_wire,mobile,3852.39,0,,0,medium,CPdcf9f8e6cf89,medium,0,0
TXN7a56ba1a26b1,ACC000049,2023-03-14,2023-03-14T07:31:00,domestic_wire,mobile,572.14,0,,0,low,CPb9a8172b087f,low,0,0
TXN804ecfc79df0,ACC000050,2023-03-14,2023-03-14T18:19:00,card_payment,online,1023.43,0,,0,,,,,
TXNec69017a14d7,ACC000051,2023-03-14,2023-03-14T18:47:00,card_payment,mobile,2152.62,0,,0,,,,,
TXN24a3322f98cb,ACC000051,2023-03-14,2023-03-14T15:17:00,card_payment,mobile,385.23,0,,0,,,,,
TXNef7690736c7a,ACC000051,2023-03-14,2023-03-14T06:28:00,internal_transfer,mobile,2766.83,0,,0,,,,,
TXN2f85a96da420,ACC000051,2023-03-14,2023-03-14T09:56:00,card_payment,online,341.3,0,,0,,,,,
TXNd17d7676da33,ACC000052,2023-03-14,2023-03-14T17:22:00,card_payment,mobile,794.91,0,,0,,,,,
TXN97d11479af98,ACC000052,2023-03-14,2023-03-14T21:17:00,domestic_wire,atm,461.13,0,,0,low,CP2352cee0506f,low,0,0
TXN8173ee169876,ACC000052,2023-03-14,2023-03-14T09:45:00,card_payment,online,385.36,0,,0,,,,,
TXN38083f5c02cb,ACC000052,2023-03-14,2023-03-14T20:02:00,internal_transfer,mobile,32.95,0,,0,,,,,
TXN40c97f6eabf5,ACC000053,2023-03-14,2023-03-14T10:52:00,card_payment,mobile,1525.22,0,,0,,,,,
TXN1de3c3901c39,ACC000053,2023-03-14,2023-03-14T13:02:00,domestic_wire,online,162.93,0,,0,low,CP87642304a5ac,low,0,0
TXNa5ed8a4bd2b2,ACC000053,2023-03-14,2023-03-14T08:54:00,internal_transfer,online,6643.65,0,,0,,,,,
TXN2315818e59b0,ACC000054,2023-03-14,2023-03-14T12:11:00,domestic_wire,mobile,3515.77,0,,0,low,CP1c527bf3dcf4,low,0,0
TXNde6ff2da4869,ACC000054,2023-03-14,2023-03-14T07:30:00,domestic_wire,mobile,365.37,0,,0,low,CP064c64772aba,low,0,0
TXN423d8202852f,ACC000054,2023-03-14,2023-03-14T15:29:00,loan_repayment,branch,2610.4,0,,0,,,,,
TXN96fcd232a914,ACC000054,2023-03-14,2023-03-14T20:38:00,domestic_wire,branch,2103.75,0,,0,low,CP80ac8d866691,low,0,0
TXN461244c93140,ACC000055,2023-03-14,2023-03-14T15:49:00,internal_transfer,mobile,457.6,0,,0,,,,,
TXN9a2d84c7767c,ACC000055,2023-03-14,2023-03-14T09:25:00,loan_repayment,mobile,648.71,0,,0,,,,,
TXN02f0c200f8f3,ACC000055,2023-03-14,2023-03-14T09:05:00,card_payment,online,1896.83,0,,0,,,,,
TXN5533258447b8,ACC000055,2023-03-14,2023-03-14T14:22:00,domestic_wire,online,60.43,0,,0,low,CP9b6fd9247f37,low,0,0
TXN7b51d7e7a0b1,ACC000056,2023-03-14,2023-03-14T21:51:00,cash_withdrawal,mobile,713.59,0,,0,,,,,
TXN1e351a0e4399,ACC000056,2023-03-14,2023-03-14T20:25:00,internal_transfer,online,418.87,0,,0,,,,,
TXN267698acc34c,ACC000056,2023-03-14,2023-03-14T09:10:00,internal_transfer,mobile,3533.88,0,,0,,,,,
TXNbbbbe988b365,ACC000057,2023-03-14,2023-03-14T17:03:00,domestic_wire,mobile,438.98,0,,0,low,CP30b6c342e011,low,0,0
TXNd291f67c5b5b,ACC000057,2023-03-14,2023-03-14T13:17:00,internal_transfer,mobile,23.96,0,,0,,,,,
TXNa14b398db4d7,ACC000057,2023-03-14,2023-03-14T16:41:00,internal_transfer,branch,800.48,0,,0,,,,,
TXN36dce325a4fe,ACC000057,2023-03-14,2023-03-14T11:15:00,internal_transfer,mobile,673.82,0,,0,,,,,
TXN1656c550700a,ACC000057,2023-03-14,2023-03-14T20:22:00,internal_transfer,mobile,493.98,0,,0,,,,,
TXN181b6dc36fd1,ACC000058,2023-03-14,2023-03-14T12:21:00,domestic_wire,branch,117.29,0,,0,low,CP3eb87d3a4011,low,0,0
TXN83af67f9f956,ACC000058,2023-03-14,2023-03-14T13:36:00,internal_transfer,online,143.38,0,,0,,,,,
TXNa7f5ecc527f9,ACC000058,2023-03-14,2023-03-14T19:24:00,cash_deposit,branch,6502.02,0,,0,,,,,
TXN2d1f066aa552,ACC000059,2023-03-14,2023-03-14T12:02:00,card_payment,branch,568.79,0,,0,,,,,
TXN46ca04cdc559,ACC000059,2023-03-14,2023-03-14T16:11:00,internal_transfer,branch,1633.34,0,,0,,,,,
TXN1838d838a908,ACC000059,2023-03-14,2023-03-14T11:51:00,international_wire,online,372.6,0,,1,low,CPde1b91f4a007,low,0,0
TXN882ffdb0d6b6,ACC000060,2023-03-14,2023-03-14T11:04:00,card_payment,atm,235.15,0,,0,,,,,
TXN65fdfcc34f47,ACC000060,2023-03-14,2023-03-14T21:28:00,internal_transfer,mobile,1064.26,0,,0,,,,,
TXNba2a3959c1d8,ACC000060,2023-03-14,2023-03-14T19:16:00,internal_transfer,online,483.12,0,,0,,,,,
TXN25f3497ebe17,ACC000061,2023-03-14,2023-03-14T06:01:00,domestic_wire,branch,72.15,0,,0,low,CPa39d2157e3ea,low,0,0
TXNbf4bd4b5a348,ACC000061,2023-03-14,2023-03-14T14:36:00,cash_deposit,mobile,663.15,0,,0,,,,,
TXN18449b2f76b0,ACC000062,2023-03-14,2023-03-14T13:57:00,card_payment,online,477.55,0,,0,,,,,
TXN204a452fe8f7,ACC000062,2023-03-14,2023-03-14T17:30:00,internal_transfer,atm,408.27,0,,0,,,,,
TXN6ac9ab6acf6c,ACC000062,2023-03-14,2023-03-14T07:10:00,cash_withdrawal,online,397.85,0,,0,,,,,
TXN9ddc4ce692a0,ACC000062,2023-03-14,2023-03-14T19:06:00,loan_repayment,branch,255.63,0,,0,,,,,
TXNcfe4a9e46575,ACC000062,2023-03-14,2023-03-14T14:41:00,domestic_wire,online,92.17,0,,0,low,CP3d50909d2c8a,low,0,0
TXN28fa5ea912a9,ACC000062,2023-03-14,2023-03-14T11:15:00,domestic_wire,mobile,420.28,0,,0,low,CP8fd8e231ef6f,low,0,0
TXNeb05eb2faef4,ACC000063,2023-03-14,2023-03-14T09:17:00,domestic_wire,branch,279.03,0,,0,medium,CPeb476bd9a2af,medium,0,0
TXN831e3fc0b5e1,ACC000063,2023-03-14,2023-03-14T12:48:00,card_payment,mobile,3828.51,0,,0,,,,,
TXN03965c0412d9,ACC000063,2023-03-14,2023-03-14T13:29:00,domestic_wire,branch,876.96,0,,0,low,CPf74702118024,low,0,0
TXN4e79ccfaa394,ACC000063,2023-03-14,2023-03-14T17:03:00,domestic_wire,mobile,608.3,0,,0,medium,CP1308b2b23cf9,medium,0,0
TXN07bb7f6f9159,ACC000064,2023-03-14,2023-03-14T12:09:00,loan_repayment,branch,1270.97,0,,0,,,,,
TXNc4541ed8dece,ACC000064,2023-03-14,2023-03-14T17:53:00,domestic_wire,online,40.37,0,,0,medium,CP95ff301ca39f,medium,0,0
TXN5e1ed761fc10,ACC000064,2023-03-14,2023-03-14T15:08:00,card_payment,online,245.04,0,,0,,,,,
TXN3a968accae64,ACC000065,2023-03-14,2023-03-14T10:47:00,domestic_wire,online,847.56,0,,0,low,CP5022d91fa643,low,0,0
TXN8618c53a4ac5,ACC000065,2023-03-14,2023-03-14T19:46:00,cash_withdrawal,online,181.64,0,,0,,,,,
TXNc58cd9b1b6b7,ACC000065,2023-03-14,2023-03-14T12:42:00,card_payment,mobile,15.79,0,,0,,,,,
TXNadc192dabb92,ACC000065,2023-03-14,2023-03-14T17:54:00,domestic_wire,mobile,265.47,0,,0,low,CPc53f5cf14ca6,low,0,0
TXN6c7eacd42788,ACC000065,2023-03-14,2023-03-14T10:34:00,cash_deposit,online,56.19,0,,0,,,,,
TXNd6483c303e30,ACC000066,2023-03-14,2023-03-14T08:36:00,internal_transfer,online,725.16,0,,0,,,,,
TXNd4ce208a2335,ACC000066,2023-03-14,2023-03-14T18:44:00,internal_transfer,mobile,424.84,0,,0,,,,,
TXN2e829d391b92,ACC000066,2023-03-14,2023-03-14T20:57:00,domestic_wire,atm,531.08,0,,0,medium,CP3d3852a53ed9,medium,0,0
TXNc84c6b2d0a62,ACC000066,2023-03-14,2023-03-14T20:08:00,card_payment,branch,2493.77,0,,0,,,,,
TXN7cf1e6000ccb,ACC000067,2023-03-14,2023-03-14T19:11:00,cash_deposit,online,546.69,0,,0,,,,,
TXN5d0052043b44,ACC000067,2023-03-14,2023-03-14T20:19:00,domestic_wire,mobile,1057.76,0,,0,low,CP1fe55c4fa380,low,0,0
TXN8a9ef48df161,ACC000067,2023-03-14,2023-03-14T12:37:00,cash_withdrawal,online,174.37,0,,0,,,,,
TXNb0253f1f825e,ACC000067,2023-03-14,2023-03-14T11:28:00,internal_transfer,online,580.32,0,,0,,,,,
TXN230b58ea9a1e,ACC000067,2023-03-14,2023-03-14T17:10:00,cash_withdrawal,mobile,1041.72,0,,0,,,,,
TXN84749ed4a494,ACC000067,2023-03-14,2023-03-14T07:05:00,domestic_wire,online,1414.88,0,,0,low,CPaf0d7aea931d,low,0,0
TXN7a9dc7fb4e48,ACC000067,2023-03-14,2023-03-14T16:25:00,cash_deposit,online,802.84,0,,0,,,,,
TXN8ffd714a8699,ACC000068,2023-03-14,2023-03-14T14:23:00,internal_transfer,online,1430.38,0,,0,,,,,
TXN5402097699f3,ACC000068,2023-03-14,2023-03-14T19:37:00,card_payment,mobile,407.67,0,,0,,,,,
TXN08f29cf14596,ACC000068,2023-03-14,2023-03-14T17:57:00,card_payment,branch,94.39,0,,0,,,,,
TXN136e8a8a7c54,ACC000068,2023-03-14,2023-03-14T20:09:00,domestic_wire,online,3432.37,0,,0,medium,CP0e33be518ca8,medium,0,0
TXN3254d5b743cb,ACC000068,2023-03-14,2023-03-14T18:15:00,card_payment,online,840.52,0,,0,,,,,
TXN2eb671871f1c,ACC000069,2023-03-14,2023-03-14T06:14:00,domestic_wire,online,397.27,0,,0,low,CPbbcc12722de3,low,0,0
TXN011a7fab2fe6,ACC000069,2023-03-14,2023-03-14T17:04:00,internal_transfer,mobile,2348.51,0,,0,,,,,
TXN000995b30bd4,ACC000069,2023-03-14,2023-03-14T17:25:00,international_wire,online,16615.71,0,,1,low,CPa8f52fbe28df,low,0,0
TXNfc039a3563fb,ACC000070,2023-03-14,2023-03-14T10:27:00,domestic_wire,online,969.07,0,,0,medium,CPfda1c5cee3c4,medium,0,0
TXN3e7dd29e9fad,ACC000070,2023-03-14,2023-03-14T08:04:00,domestic_wire,mobile,165.07,0,,0,low,CP630c7e1cab3c,low,0,0
TXNb43238a71509,ACC000071,2023-03-14,2023-03-14T07:06:00,domestic_wire,branch,1637.02,0,,0,medium,CPa04aea2931cd,medium,0,0
TXN2fb73c09737a,ACC000072,2023-03-14,2023-03-14T17:51:00,domestic_wire,online,708.24,0,,0,low,CPd97e9c7e19e0,low,0,0
TXNef23fc7f9e60,ACC000072,2023-03-14,2023-03-14T12:21:00,card_payment,branch,1563.45,0,,0,,,,,
TXNea91fb6ffb7b,ACC000072,2023-03-14,2023-03-14T08:29:00,card_payment,branch,8035.11,0,,0,,,,,
TXN49f3163a6a38,ACC000073,2023-03-14,2023-03-14T17:37:00,domestic_wire,branch,7301.31,0,,0,high,CP4579bab59def,high,0,0
TXNaa66cca1f901,ACC000073,2023-03-14,2023-03-14T11:32:00,internal_transfer,mobile,977.65,0,,0,,,,,
TXN05c998694296,ACC000073,2023-03-14,2023-03-14T18:38:00,card_payment,online,34.58,0,,0,,,,,
TXN606ff5bba4b4,ACC000073,2023-03-14,2023-03-14T08:46:00,card_payment,mobile,927.73,0,,0,,,,,
TXNd2fc418ae019,ACC000073,2023-03-14,2023-03-14T11:49:00,trade_settlement,correspondent,459838.75,1,trade_based,1,high,CP8190e18d9529,high,1,0
TXN62128a668cb8,ACC000073,2023-03-14,2023-03-14T09:01:00,trade_settlement,correspondent,114617.8,1,trade_based,1,high,CPc732ff5a015a,high,0,0
TXN84d3d71851bf,ACC000074,2023-03-14,2023-03-14T08:29:00,card_payment,mobile,974.29,0,,0,,,,,
TXN95ddbd9e8009,ACC000074,2023-03-14,2023-03-14T14:54:00,cash_deposit,online,2010.79,0,,0,,,,,
TXN9199b9022281,ACC000074,2023-03-14,2023-03-14T21:47:00,domestic_wire,mobile,544.99,0,,0,low,CPe6e4138959c3,low,0,0
TXN335835d7131e,ACC000074,2023-03-14,2023-03-14T16:32:00,card_payment,online,147.12,0,,0,,,,,
TXNd6a7bc2dcbb3,ACC000074,2023-03-14,2023-03-14T06:04:00,cash_withdrawal,branch,546.72,0,,0,,,,,
TXNdbb8805e8538,ACC000075,2023-03-14,2023-03-14T18:04:00,loan_repayment,online,30837.58,0,,0,,,,,
TXNe7c717b55e83,ACC000075,2023-03-14,2023-03-14T10:00:00,loan_repayment,mobile,1891.55,0,,0,,,,,
TXN37468bb8eeea,ACC000075,2023-03-14,2023-03-14T06:45:00,domestic_wire,online,1326.17,0,,0,medium,CP3abdd95f884c,medium,0,0
TXN636c27e12cab,ACC000076,2023-03-14,2023-03-14T08:16:00,internal_transfer,mobile,263.99,0,,0,,,,,
TXNd95169dff5a6,ACC000076,2023-03-14,2023-03-14T07:29:00,domestic_wire,mobile,35.66,0,,0,low,CPf7302d2b2adc,low,0,0
TXN6278420a64d8,ACC000076,2023-03-14,2023-03-14T20:40:00,internal_transfer,online,397.5,0,,0,,,,,
TXN0d3fb27660c4,ACC000076,2023-03-14,2023-03-14T19:23:00,internal_transfer,mobile,1161.3,0,,0,,,,,
TXNfdf8e580f851,ACC000076,2023-03-14,2023-03-14T07:15:00,domestic_wire,branch,1088.67,0,,0,low,CPf0ada91cb141,low,0,0
TXNda000f22739a,ACC000077,2023-03-14,2023-03-14T07:36:00,domestic_wire,online,430.57,0,,0,low,CP10a661f93f52,low,0,0
TXN7eaaf708782b,ACC000077,2023-03-14,2023-03-14T06:39:00,internal_transfer,mobile,189.46,0,,0,,,,,
TXN78f2d18dc4cb,ACC000077,2023-03-14,2023-03-14T07:24:00,domestic_wire,branch,609.85,0,,0,low,CP109b20836a95,low,0,0
TXN437974986c11,ACC000078,2023-03-14,2023-03-14T18:26:00,card_payment,online,1187.22,0,,0,,,,,
TXN4630011e63fc,ACC000078,2023-03-14,2023-03-14T06:17:00,domestic_wire,mobile,471.09,0,,0,low,CPb7bab80e3623,low,0,0
TXN93004fc011bb,ACC000078,2023-03-14,2023-03-14T07:41:00,domestic_wire,atm,263.81,0,,0,low,CPb9d5e0705ed1,low,0,0
TXNadca71b2e97e,ACC000078,2023-03-14,2023-03-14T14:53:00,domestic_wire,mobile,2581.15,0,,0,low,CP919153783bb0,low,0,0
TXN520041ef0863,ACC000078,2023-03-14,2023-03-14T10:39:00,cash_deposit,atm,688.95,0,,0,,,,,
TXN2726565887f9,ACC000079,2023-03-14,2023-03-14T12:27:00,domestic_wire,mobile,882.89,0,,0,low,CP7b32835fb3ec,low,0,0
TXN4f54f4826f17,ACC000079,2023-03-14,2023-03-14T07:39:00,domestic_wire,online,874.66,0,,0,medium,CPace3b7ad0416,medium,0,0
TXN1558c981b102,ACC000079,2023-03-14,2023-03-14T10:06:00,domestic_wire,mobile,75.44,0,,0,low,CP1db9454cf96c,low,0,0
TXN8e91af807b30,ACC000079,2023-03-14,2023-03-14T16:05:00,international_wire,online,259.84,0,,1,medium,CP657be314bef6,medium,0,0
TXN6d636715a47c,ACC000080,2023-03-14,2023-03-14T08:52:00,domestic_wire,mobile,243.59,0,,0,low,CPab77f0a7266d,low,0,0
TXN7f5e1208fe77,ACC000080,2023-03-14,2023-03-14T10:02:00,card_payment,atm,197.24,0,,0,,,,,
TXN773a1f1b2e52,ACC000080,2023-03-14,2023-03-14T19:04:00,domestic_wire,mobile,966.0,0,,0,low,CP2067c29ac539,low,0,0
TXN61fcf8c98752,ACC000080,2023-03-14,2023-03-14T09:26:00,internal_transfer,online,3105.88,0,,0,,,,,
TXN638795061536,ACC000081,2023-03-14,2023-03-14T09:06:00,card_payment,mobile,1233.61,0,,0,,,,,
TXN51879fc32d2e,ACC000082,2023-03-14,2023-03-14T15:54:00,cash_deposit,online,493.25,0,,0,,,,,
TXN6f8b7bf303e2,ACC000082,2023-03-14,2023-03-14T11:45:00,internal_transfer,online,1901.16,0,,0,,,,,
TXN8eb4e946f75a,ACC000082,2023-03-14,2023-03-14T08:18:00,cash_withdrawal,online,297.52,0,,0,,,,,
TXNd657de2f6c61,ACC000082,2023-03-14,2023-03-14T15:06:00,domestic_wire,online,1956.15,0,,0,high,CP6f66398dbd03,high,0,0
TXNd3b3fd8f4782,ACC000082,2023-03-14,2023-03-14T15:25:00,domestic_wire,online,776.4,0,,0,low,CP5d1648f2a0ad,low,0,0
TXN849b7cb39056,ACC000082,2023-03-14,2023-03-14T18:54:00,cash_deposit,branch,8976.0,0,,0,,,,,
TXNea65d4a4479a,ACC000083,2023-03-14,2023-03-14T20:28:00,cash_deposit,atm,187.03,0,,0,,,,,
TXNb37415e67646,ACC000083,2023-03-14,2023-03-14T16:32:00,internal_transfer,online,551.07,0,,0,,,,,
TXN716910257d38,ACC000083,2023-03-14,2023-03-14T11:53:00,international_wire,online,3917.02,0,,1,high,CP64bad88c4b9e,high,0,0
TXN6fd64a4eef4d,ACC000083,2023-03-14,2023-03-14T07:39:00,internal_transfer,online,955.79,0,,0,,,,,
TXNa7b26781b03d,ACC000083,2023-03-14,2023-03-14T20:58:00,card_payment,atm,43712.49,0,,0,,,,,
TXN778cc608ab95,ACC000083,2023-03-14,2023-03-14T16:00:00,international_wire,online,92900.0,1,shell_company,1,medium,CP72f72c76b137,medium,1,0
TXNb8c4e6ea7ffd,ACC000083,2023-03-14,2023-03-14T12:00:00,international_wire,online,107000.0,1,shell_company,1,high,CPbadca773accb,high,1,0
TXN8e559be4888b,ACC000083,2023-03-14,2023-03-14T10:00:00,international_wire,online,98600.0,1,shell_company,1,high,CP937ecb2d9647,high,1,0
TXN3b85f3ce89be,ACC000084,2023-03-14,2023-03-14T17:48:00,internal_transfer,mobile,296.66,0,,0,,,,,
TXN57adb1604fcf,ACC000084,2023-03-14,2023-03-14T15:51:00,international_wire,online,5796.83,0,,1,low,CP32eed47ed367,low,0,0
TXN2340ab443c8f,ACC000084,2023-03-14,2023-03-14T20:16:00,domestic_wire,online,47.96,0,,0,low,CP3a36ebdfc749,low,0,0
TXNc13dd4aa2cf3,ACC000084,2023-03-14,2023-03-14T09:18:00,internal_transfer,branch,3775.05,0,,0,,,,,
TXNbe82afe44f25,ACC000084,2023-03-14,2023-03-14T10:02:00,domestic_wire,mobile,1529.68,0,,0,low,CPecda6b933d47,low,0,0
TXNb1f9ea0c5a9c,ACC000085,2023-03-14,2023-03-14T09:34:00,card_payment,mobile,112.17,0,,0,,,,,
TXN182d43940a8e,ACC000085,2023-03-14,2023-03-14T19:02:00,card_payment,online,145.22,0,,0,,,,,
TXN5b29fa833dd7,ACC000085,2023-03-14,2023-03-14T10:55:00,domestic_wire,branch,619.16,0,,0,medium,CP87e8ea5fb9fd,medium,0,0
TXN1ca57766dff0,ACC000086,2023-03-14,2023-03-14T20:30:00,domestic_wire,online,1979.26,0,,0,low,CPc57dcf55bc5d,low,0,0
TXN698ce75b7528,ACC000086,2023-03-14,2023-03-14T08:59:00,card_payment,online,1203.39,0,,0,,,,,
TXN0c0a73406cf4,ACC000086,2023-03-14,2023-03-14T12:40:00,domestic_wire,branch,188.69,0,,0,medium,CP1b75d7307fd8,medium,0,0
TXN2f85d67d570a,ACC000087,2023-03-14,2023-03-14T08:44:00,domestic_wire,online,382.8,0,,0,high,CPf0ac4f1e306e,high,0,0
TXN33bc29681e7c,ACC000087,2023-03-14,2023-03-14T07:35:00,domestic_wire,mobile,6393.73,0,,0,low,CP02adecd4d937,low,0,0
TXN109437c7c501,ACC000087,2023-03-14,2023-03-14T11:05:00,internal_transfer,mobile,7707.31,0,,0,,,,,
TXN6e905221ff45,ACC000087,2023-03-14,2023-03-14T21:59:00,internal_transfer,mobile,1071.73,0,,0,,,,,
TXN0bcd203ea6d4,ACC000087,2023-03-14,2023-03-14T09:15:00,domestic_wire,online,7701.26,0,,0,low,CPede3df875a00,low,0,0
TXN4fc79a022398,ACC000088,2023-03-14,2023-03-14T14:24:00,domestic_wire,online,719.23,0,,0,low,CPaf944aa4bf2c,low,0,0
TXN84f8fcdd06ce,ACC000088,2023-03-14,2023-03-14T19:48:00,internal_transfer,mobile,2363.92,0,,0,,,,,
TXN245e1d14912e,ACC000088,2023-03-14,2023-03-14T18:14:00,cash_deposit,mobile,20.94,0,,0,,,,,
TXN93a465846ae3,ACC000088,2023-03-14,2023-03-14T17:34:00,domestic_wire,atm,245.93,0,,0,low,CPc6ee7e525167,low,0,0
TXN4cdc34d93d73,ACC000089,2023-03-14,2023-03-14T13:34:00,internal_transfer,online,304.91,0,,0,,,,,
TXN74ecd0a331d7,ACC000089,2023-03-14,2023-03-14T06:39:00,internal_transfer,mobile,53.37,0,,0,,,,,
TXN31055f78b6c7,ACC000089,2023-03-14,2023-03-14T14:39:00,internal_transfer,mobile,900.31,0,,0,,,,,
TXN063267926371,ACC000089,2023-03-14,2023-03-14T15:44:00,internal_transfer,online,459.11,0,,0,,,,,
TXN64961e571072,ACC000090,2023-03-14,2023-03-14T07:35:00,card_payment,branch,80.1,0,,0,,,,,
TXN74c117240d16,ACC000090,2023-03-14,2023-03-14T06:50:00,card_payment,mobile,1167.09,0,,0,,,,,
TXNcb4252437405,ACC000090,2023-03-14,2023-03-14T15:05:00,domestic_wire,mobile,950.57,0,,0,medium,CP085d5a538c6b,medium,0,0
TXN558fbd5ebf51,ACC000091,2023-03-14,2023-03-14T15:37:00,cash_deposit,mobile,8527.72,0,,0,,,,,
TXNa0b7e3618d3d,ACC000091,2023-03-14,2023-03-14T06:40:00,internal_transfer,atm,1204.91,0,,0,,,,,
TXN869a00547200,ACC000091,2023-03-14,2023-03-14T19:16:00,card_payment,online,195.27,0,,0,,,,,
TXN4c59ca17f745,ACC000091,2023-03-14,2023-03-14T16:46:00,cash_withdrawal,online,457.98,0,,0,,,,,
TXN73133f132004,ACC000092,2023-03-14,2023-03-14T19:18:00,cash_deposit,atm,151.42,0,,0,,,,,
TXN1b60944afcd3,ACC000092,2023-03-14,2023-03-14T20:32:00,domestic_wire,mobile,191.1,0,,0,medium,CP70e56a69ae8d,medium,0,0
TXNa0dfa10273cf,ACC000092,2023-03-14,2023-03-14T10:00:00,domestic_wire,online,525.74,0,,0,low,CP7e7c61d0ce9b,low,0,0
TXN0036522e6d44,ACC000092,2023-03-14,2023-03-14T18:14:00,domestic_wire,online,77.03,0,,0,low,CP80fc332e3d3b,low,0,0
TXNe1ee43ddb9f7,ACC000092,2023-03-14,2023-03-14T08:58:00,loan_repayment,online,153.24,0,,0,,,,,
TXN10c8826aa2a5,ACC000093,2023-03-14,2023-03-14T08:01:00,internal_transfer,mobile,1150.78,0,,0,,,,,
TXNd52080b35b8c,ACC000093,2023-03-14,2023-03-14T20:37:00,internal_transfer,online,2086.3,0,,0,,,,,
TXNcd009d1ca2db,ACC000093,2023-03-14,2023-03-14T18:53:00,cash_deposit,online,1572.02,0,,0,,,,,
TXNfe7185d699df,ACC000093,2023-03-14,2023-03-14T07:31:00,card_payment,mobile,10020.86,0,,0,,,,,
TXN63ecc0a46e6c,ACC000094,2023-03-14,2023-03-14T17:17:00,domestic_wire,online,34.2,0,,0,low,CP67178387c4d3,low,0,0
TXNf7a9099cdd9f,ACC000094,2023-03-14,2023-03-14T10:33:00,cash_withdrawal,online,1616.96,0,,0,,,,,
TXN7086ea6c6a3e,ACC000094,2023-03-14,2023-03-14T18:22:00,cash_deposit,online,418.96,0,,0,,,,,
TXN38564fb5a4e6,ACC000095,2023-03-14,2023-03-14T07:42:00,domestic_wire,mobile,965.01,0,,0,low,CPc27a09fc4089,low,0,0
TXN9b34094fa43c,ACC000095,2023-03-14,2023-03-14T12:50:00,loan_repayment,mobile,691.43,0,,0,,,,,
TXNe1b8694f2a53,ACC000096,2023-03-14,2023-03-14T17:49:00,card_payment,mobile,5416.0,0,,0,,,,,
TXNdc3da3e422c0,ACC000096,2023-03-14,2023-03-14T06:09:00,internal_transfer,online,433.79,0,,0,,,,,
TXN3a7b44116839,ACC000096,2023-03-14,2023-03-14T09:50:00,domestic_wire,branch,65.68,0,,0,medium,CPe8aeed67202e,medium,0,0
TXN86ecd966e52b,ACC000096,2023-03-14,2023-03-14T07:29:00,domestic_wire,online,307.35,0,,0,low,CP499479944275,low,0,0
TXN32e2bfe3607b,ACC000097,2023-03-14,2023-03-14T12:10:00,internal_transfer,atm,634.75,0,,0,,,,,
TXNd86c3e1b4fbb,ACC000097,2023-03-14,2023-03-14T09:34:00,card_payment,mobile,232.26,0,,0,,,,,
TXNc6f515170897,ACC000097,2023-03-14,2023-03-14T06:08:00,international_wire,online,1488.49,0,,1,high,CP1194c5538730,high,0,0
TXNbb8b54ab22aa,ACC000097,2023-03-14,2023-03-14T06:40:00,domestic_wire,mobile,3777.15,0,,0,high,CP12f654785b90,high,0,0
TXN4541a0efdcff,ACC000097,2023-03-14,2023-03-14T21:15:00,cash_deposit,mobile,2381.84,0,,0,,,,,
TXN70b8b03bc424,ACC000098,2023-03-14,2023-03-14T16:53:00,card_payment,online,288.98,0,,0,,,,,
TXN9749b56ea49e,ACC000098,2023-03-14,2023-03-14T21:37:00,internal_transfer,mobile,699.44,0,,0,,,,,
TXN42db92dc22ed,ACC000098,2023-03-14,2023-03-14T09:25:00,internal_transfer,online,2835.9,0,,0,,,,,
TXN91aceae45d3b,ACC000098,2023-03-14,2023-03-14T15:24:00,internal_transfer,branch,86.01,0,,0,,,,,
TXN61ae8d5d79de,ACC000099,2023-03-14,2023-03-14T20:07:00,card_payment,online,362.56,0,,0,,,,,
